D3C,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,738314.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,795599.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,851246.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,889379.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,907760.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,941359.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,905861.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,897823.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,884865.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,878871.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,883289.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,893574.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,923400.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,915759.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,887361.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,864654.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,879099.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,894210.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,860315.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,856338.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,794816.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,725043.0,4107,Sudoeste Paranaense - PR,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,589009.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,593214.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,604220.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,611742.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,647335.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,701036.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,857363.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,895920.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,908625.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,905271.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,920024.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,959955.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,957362.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,1057335.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,1160892.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,1135191.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,1177890.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,1173953.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,1206134.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,1230096.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,1239436.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,1288131.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,1300117.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,1333409.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,1334105.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,1334926.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,1356345.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,1338373.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,1320841.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,1287973.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,1196735.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,1182006.0,4108,Centro-Sul Paranaense - PR,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,162995.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,169687.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,166142.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,178922.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,176561.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,193018.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,239110.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,252455.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,255699.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,258552.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,264676.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,257245.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,267293.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,271066.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,271989.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,279126.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,281242.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,251988.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,252034.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,256093.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,259420.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,251435.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,248101.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,252100.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,253358.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,257415.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,265247.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,259977.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,265280.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,259025.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,251926.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,237673.0,4109,Sudeste Paranaense - PR,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,198223.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,207925.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,216772.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,218346.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,211320.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,216796.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,198537.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,202785.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,205485.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,200486.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,217278.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,211587.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,219607.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,213795.0,4110,Metropolitana de Curitiba - PR,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
